transaction_id,account_id,transaction_date,amount_ngn,merchant_id,merchant_name,merchant_category,transaction_channel,transaction_location,account_home_city,is_fraud,fraud_flag_reason
TXN0001842,ACC00035,2024-10-12 05:51:12,139973.85,MRT009,Bolt Ride Hailing,Transport,USSD,Port Harcourt,Port Harcourt,0,
TXN0004024,ACC00076,2024-08-06 13:24:13,550.04,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Port Harcourt,Port Harcourt,1,Velocity spike: multiple transactions in short window
TXN0001267,ACC00025,2024-10-05 18:48:07,2456.37,MRT002,POS Terminal Lekki,POS,Web,Port Harcourt,Port Harcourt,0,
TXN0002784,ACC00054,2024-05-25 05:33:51,67685.81,MRT002,POS Terminal Lekki,POS,Mobile App,Ibadan,Ibadan,0,
TXN0005632,ACC00108,2024-05-23 03:58:07,80313.05,MRT007,EKEDC Electricity,Utilities,Web,Kano,Kano,0,
TXN0004926,ACC00095,2024-09-05 14:08:11,149787.56,MRT003,MTN Airtime Top-up,Telecom,Web,Port Harcourt,Port Harcourt,0,
TXN0002106,ACC00039,2024-05-12 16:13:14,69240.0,MRT004,Netflix Subscription,Streaming,USSD,Ibadan,Ibadan,0,
TXN0004126,ACC00079,2024-04-21 22:37:09,70802.13,MRT009,Bolt Ride Hailing,Transport,ATM,Kano,Kano,0,
TXN0002017,ACC00037,2024-12-19 02:38:44,1681.38,MRT006,Chicken Republic VI,Food & Dining,POS,Port Harcourt,Port Harcourt,0,
TXN0001151,ACC00022,2024-07-12 19:00:39,35611.78,MRT004,Netflix Subscription,Streaming,Web,Abuja,Abuja,0,
TXN0001543,ACC00030,2024-11-07 14:07:49,38673.92,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0001395,ACC00027,2024-01-31 20:06:26,90215.26,MRT010,Konga Electronics,E-commerce,Web,Kano,Kano,0,
TXN0002834,ACC00055,2024-09-23 12:27:45,142748.44,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0000599,ACC00011,2024-12-22 18:44:32,88730.17,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0004730,ACC00090,2024-04-05 01:13:16,39727.36,MRT007,EKEDC Electricity,Utilities,Web,Abuja,Abuja,0,
TXN0000408,ACC00008,2024-02-12 10:03:55,111263.2,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0001763,ACC00034,2024-02-01 22:36:23,74310.06,MRT006,Chicken Republic VI,Food & Dining,ATM,Abuja,Abuja,0,
TXN0005487,ACC00106,2024-01-19 05:26:05,24717.06,MRT003,MTN Airtime Top-up,Telecom,USSD,Ibadan,Ibadan,0,
TXN0002655,ACC00051,2024-03-13 21:53:56,30658.03,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0003638,ACC00068,2024-02-10 05:51:52,92206.29,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0002764,ACC00053,2024-03-22 16:06:01,56600.53,MRT007,EKEDC Electricity,Utilities,POS,Kano,Kano,0,
TXN0006216,ACC00119,2024-05-25 09:18:15,129065.45,MRT005,Jumia Online Store,E-commerce,Web,Kano,Kano,0,
TXN0002647,ACC00050,2024-03-26 00:21:20,27962.22,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0000239,ACC00005,2024-08-22 23:03:47,75454.41,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0003174,ACC00060,2024-11-20 00:27:28,5958.2,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0005521,ACC00107,2024-04-06 01:59:08,37741.01,MRT008,ATM Withdrawal UBA,ATM,Web,Ibadan,Ibadan,0,
TXN0002473,ACC00046,2024-09-29 00:43:07,129877.05,MRT010,Konga Electronics,E-commerce,USSD,Abuja,Abuja,0,
TXN0000348,ACC00007,2024-08-17 20:03:16,23552.04,MRT010,Konga Electronics,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0001996,ACC00037,2024-11-06 07:05:51,144415.74,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005758,ACC00110,2024-12-25 09:43:51,121727.34,MRT006,Chicken Republic VI,Food & Dining,POS,Lagos,Lagos,0,
TXN0004398,ACC00083,2024-10-04 04:22:26,132632.38,MRT009,Bolt Ride Hailing,Transport,USSD,Port Harcourt,Port Harcourt,0,
TXN0000925,ACC00018,2024-11-23 21:54:39,16005.11,MRT003,MTN Airtime Top-up,Telecom,USSD,Abuja,Abuja,0,
TXN0002536,ACC00048,2024-07-17 00:16:26,96759.04,MRT007,EKEDC Electricity,Utilities,POS,Kano,Kano,0,
TXN0005626,ACC00108,2024-08-23 14:50:33,143500.11,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0000867,ACC00017,2024-10-09 03:56:08,103104.56,MRT004,Netflix Subscription,Streaming,ATM,Abuja,Abuja,0,
TXN0000998,ACC00019,2024-05-19 01:35:58,826.44,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Kano,Kano,1,Velocity spike: multiple transactions in short window
TXN0004058,ACC00077,2024-04-27 20:47:45,90991.73,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0000981,ACC00019,2024-09-25 04:48:37,30998.14,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0003609,ACC00068,2024-01-17 08:24:42,16615.75,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0000436,ACC00009,2024-03-26 02:25:35,71988.19,MRT003,MTN Airtime Top-up,Telecom,ATM,Lagos,Lagos,0,
TXN0000200,ACC00004,2024-02-05 15:14:36,32662.37,MRT009,Bolt Ride Hailing,Transport,ATM,Ibadan,Ibadan,0,
TXN0002938,ACC00056,2024-07-13 10:17:16,32011.63,MRT009,Bolt Ride Hailing,Transport,USSD,Abuja,Abuja,0,
TXN0004810,ACC00092,2024-12-29 04:24:19,82679.4,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0005868,ACC00111,2024-08-26 23:20:47,13876.55,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0002722,ACC00052,2024-07-13 23:46:23,105047.91,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
TXN0000620,ACC00011,2024-03-22 12:12:22,103525.47,MRT010,Konga Electronics,E-commerce,USSD,Abuja,Abuja,0,
TXN0005227,ACC00101,2024-12-08 00:56:52,85561.77,MRT006,Chicken Republic VI,Food & Dining,ATM,Kano,Kano,0,
TXN0004813,ACC00092,2024-12-10 21:42:48,4334.01,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0001468,ACC00028,2024-11-02 07:57:01,68265.82,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0002837,ACC00055,2024-03-13 15:14:37,4773.64,MRT005,Jumia Online Store,E-commerce,USSD,Lagos,Lagos,0,
TXN0004732,ACC00090,2024-07-25 19:22:55,115156.79,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0004035,ACC00077,2024-04-26 15:24:02,112123.0,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0003535,ACC00067,2024-07-28 12:16:14,114494.09,MRT007,EKEDC Electricity,Utilities,USSD,Lagos,Lagos,0,
TXN0002755,ACC00053,2024-04-25 07:31:06,80544.87,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0002402,ACC00044,2024-06-02 12:34:42,80974.8,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0000945,ACC00019,2024-08-01 05:58:18,123973.36,MRT001,Shoprite Ikeja,Grocery,USSD,Kano,Kano,0,
TXN0000497,ACC00009,2024-12-29 00:34:42,87081.87,MRT010,Konga Electronics,E-commerce,ATM,Lagos,Lagos,0,
TXN0003381,ACC00064,2024-05-05 08:00:27,44300.8,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,0,
TXN0003322,ACC00062,2024-09-23 13:35:47,38222.86,MRT006,Chicken Republic VI,Food & Dining,POS,Lagos,Lagos,0,
TXN0001454,ACC00028,2024-03-21 05:26:26,52872.56,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0005371,ACC00103,2024-05-14 09:56:34,148563.23,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0000907,ACC00018,2024-10-31 18:29:38,74911.99,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0001623,ACC00031,2024-12-12 04:07:31,11492.69,MRT004,Netflix Subscription,Streaming,USSD,Ibadan,Ibadan,0,
TXN0003098,ACC00059,2024-08-23 09:54:56,138715.12,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0003591,ACC00068,2024-09-04 07:00:06,78332.73,MRT002,POS Terminal Lekki,POS,USSD,Abuja,Abuja,0,
TXN0000860,ACC00017,2024-04-17 09:00:38,129292.99,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0002475,ACC00046,2024-03-07 07:28:52,142003.29,MRT006,Chicken Republic VI,Food & Dining,ATM,Abuja,Abuja,0,
TXN0004514,ACC00087,2024-05-20 07:45:57,59975.63,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0001664,ACC00032,2024-08-29 03:41:07,120085.63,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0003780,ACC00071,2024-05-29 21:30:26,100215.53,MRT010,Konga Electronics,E-commerce,POS,Lagos,Lagos,0,
TXN0005266,ACC00101,2024-11-22 18:44:20,69345.43,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0000987,ACC00019,2024-01-06 00:50:41,30861.54,MRT005,Jumia Online Store,E-commerce,ATM,Kano,Kano,0,
TXN0002898,ACC00055,2024-04-07 02:21:34,62738.69,MRT003,MTN Airtime Top-up,Telecom,Web,Lagos,Lagos,0,
TXN0003252,ACC00061,2024-04-29 12:44:20,112237.56,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0000725,ACC00014,2024-11-16 22:28:55,6529.31,MRT010,Konga Electronics,E-commerce,POS,Lagos,Lagos,0,
TXN0002219,ACC00042,2024-08-13 05:33:39,71064.6,MRT001,Shoprite Ikeja,Grocery,USSD,Abuja,Abuja,0,
TXN0005643,ACC00108,2024-07-07 03:13:34,84584.16,MRT001,Shoprite Ikeja,Grocery,USSD,Kano,Kano,0,
TXN0005354,ACC00103,2024-06-13 08:45:36,13522.59,MRT007,EKEDC Electricity,Utilities,POS,Lagos,Lagos,0,
TXN0000357,ACC00007,2024-11-30 13:37:22,110262.86,MRT006,Chicken Republic VI,Food & Dining,POS,Port Harcourt,Port Harcourt,0,
TXN0001238,ACC00024,2024-09-02 19:08:20,49014.77,MRT007,EKEDC Electricity,Utilities,Web,Lagos,Lagos,0,
TXN0004316,ACC00082,2024-07-01 15:39:35,109447.92,MRT004,Netflix Subscription,Streaming,Web,Abuja,Abuja,0,
TXN0000537,ACC00010,2024-09-13 13:54:30,13311.27,MRT007,EKEDC Electricity,Utilities,USSD,Ibadan,Ibadan,0,
TXN0005773,ACC00110,2024-10-18 14:30:13,113304.35,MRT001,Shoprite Ikeja,Grocery,ATM,Lagos,Lagos,0,
TXN0004212,ACC00080,2024-02-11 18:19:52,89208.84,MRT005,Jumia Online Store,E-commerce,USSD,Abuja,Abuja,0,
TXN0005384,ACC00104,2024-08-09 17:16:19,98699.22,MRT008,ATM Withdrawal UBA,ATM,ATM,Kano,Kano,0,
TXN0001211,ACC00024,2024-04-26 08:34:20,114997.45,MRT001,Shoprite Ikeja,Grocery,POS,Lagos,Lagos,0,
TXN0001989,ACC00037,2024-05-18 15:53:24,26619.86,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0005576,ACC00107,2024-02-12 14:48:24,49344.13,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0004049,ACC00077,2024-03-15 19:12:54,58921.05,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0001813,ACC00034,2024-11-22 08:54:49,32504.98,MRT009,Bolt Ride Hailing,Transport,POS,Abuja,Abuja,0,
TXN0000372,ACC00007,2024-01-18 13:41:22,8148.07,MRT007,EKEDC Electricity,Utilities,USSD,Port Harcourt,Port Harcourt,0,
TXN0003412,ACC00065,2024-12-15 12:38:43,145874.3,MRT003,MTN Airtime Top-up,Telecom,Web,Port Harcourt,Port Harcourt,0,
TXN0002529,ACC00048,2024-09-29 07:08:40,91859.52,MRT009,Bolt Ride Hailing,Transport,Web,Kano,Kano,0,
TXN0005262,ACC00101,2024-06-01 04:36:19,23049.95,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0001607,ACC00031,2024-08-25 16:43:03,94265.15,MRT002,POS Terminal Lekki,POS,POS,Ibadan,Ibadan,0,
TXN0004997,ACC00096,2024-10-12 14:34:18,51651.47,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0003822,ACC00072,2024-11-10 20:47:06,121030.88,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Abuja,Abuja,0,
TXN0003776,ACC00071,2024-04-26 15:11:16,62111.62,MRT010,Konga Electronics,E-commerce,Web,Lagos,Lagos,0,
TXN0000083,ACC00002,2024-04-13 17:08:40,20086.48,MRT009,Bolt Ride Hailing,Transport,POS,Lagos,Lagos,0,
TXN0001145,ACC00022,2024-11-06 18:02:41,62157.68,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0000189,ACC00004,2024-12-03 03:12:18,145275.59,MRT001,Shoprite Ikeja,Grocery,USSD,Ibadan,Ibadan,0,
TXN0003385,ACC00064,2024-09-06 02:05:16,120651.2,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0005430,ACC00105,2024-03-27 12:05:19,31280.35,MRT006,Chicken Republic VI,Food & Dining,POS,Kano,Kano,0,
TXN0002152,ACC00040,2024-01-05 02:51:36,57896.04,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0000571,ACC00010,2024-12-24 15:36:15,81774.96,MRT007,EKEDC Electricity,Utilities,POS,Ibadan,Ibadan,0,
TXN0002203,ACC00041,2024-08-09 21:33:28,140357.09,MRT003,MTN Airtime Top-up,Telecom,POS,Ibadan,Ibadan,0,
TXN0004486,ACC00086,2024-05-31 04:55:05,69526.11,MRT002,POS Terminal Lekki,POS,USSD,Port Harcourt,Port Harcourt,0,
TXN0003943,ACC00074,2024-01-31 03:58:31,16535.61,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0000339,ACC00007,2024-06-23 18:03:58,102176.29,MRT008,ATM Withdrawal UBA,ATM,POS,Port Harcourt,Port Harcourt,0,
TXN0000911,ACC00018,2024-05-08 09:26:56,909.33,MRT004,Netflix Subscription,Streaming,Mobile App,Abuja,Abuja,0,
TXN0000743,ACC00015,2024-01-24 16:21:58,42326.51,MRT002,POS Terminal Lekki,POS,Web,Abuja,Abuja,0,
TXN0005442,ACC00105,2024-08-25 16:07:46,59630.53,MRT002,POS Terminal Lekki,POS,USSD,Kano,Kano,0,
TXN0001193,ACC00024,2024-03-22 18:40:06,59858.31,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Lagos,Lagos,0,
TXN0005373,ACC00103,2024-06-06 07:07:43,56865.53,MRT001,Shoprite Ikeja,Grocery,USSD,Lagos,Lagos,0,
TXN0002768,ACC00053,2024-05-13 03:13:29,72844.69,MRT006,Chicken Republic VI,Food & Dining,USSD,Kano,Kano,0,
TXN0005837,ACC00111,2024-01-16 08:20:45,10639.1,MRT005,Jumia Online Store,E-commerce,Web,Ibadan,Ibadan,0,
TXN0002931,ACC00056,2024-05-22 15:51:05,58982.79,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0004079,ACC00077,2024-11-11 08:18:22,1000000,MRT014,FX Bureau Lagos,FX,Mobile App,Ibadan,Ibadan,1,Suspicious round amount: possible structuring
TXN0005860,ACC00111,2024-10-29 13:08:31,5253.73,MRT001,Shoprite Ikeja,Grocery,POS,Ibadan,Ibadan,0,
TXN0000908,ACC00018,2024-03-18 13:47:57,124809.07,MRT005,Jumia Online Store,E-commerce,Web,Abuja,Abuja,0,
TXN0005796,ACC00110,2024-05-14 15:38:23,15638.67,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0000980,ACC00019,2024-04-21 07:27:01,22391.04,MRT005,Jumia Online Store,E-commerce,Mobile App,Kano,Kano,0,
TXN0005503,ACC00106,2024-10-25 21:01:42,122501.68,MRT005,Jumia Online Store,E-commerce,Web,Ibadan,Ibadan,0,
TXN0002882,ACC00055,2024-04-22 00:09:44,145435.75,MRT002,POS Terminal Lekki,POS,ATM,Lagos,Lagos,0,
TXN0005647,ACC00108,2024-01-30 05:32:53,29434.42,MRT009,Bolt Ride Hailing,Transport,USSD,Kano,Kano,0,
TXN0005056,ACC00097,2024-11-05 11:16:10,43670.2,MRT002,POS Terminal Lekki,POS,Web,Kano,Kano,0,
TXN0001137,ACC00022,2024-01-29 02:41:10,44490.65,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0000665,ACC00013,2024-03-20 18:53:34,91235.57,MRT009,Bolt Ride Hailing,Transport,Web,Port Harcourt,Port Harcourt,0,
TXN0000062,ACC00002,2024-03-28 07:22:33,136307.51,MRT003,MTN Airtime Top-up,Telecom,Web,Lagos,Lagos,0,
TXN0003748,ACC00070,2024-07-15 08:28:59,34172.72,MRT002,POS Terminal Lekki,POS,Web,Port Harcourt,Port Harcourt,0,
TXN0005100,ACC00098,2024-05-03 20:55:36,117035.59,MRT007,EKEDC Electricity,Utilities,Web,Ibadan,Ibadan,0,
TXN0002841,ACC00055,2024-01-21 15:27:35,41252.04,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Lagos,Lagos,0,
TXN0004191,ACC00080,2024-05-20 23:20:20,111507.27,MRT007,EKEDC Electricity,Utilities,ATM,Abuja,Abuja,0,
TXN0001574,ACC00031,2024-02-01 05:54:41,114187.74,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0000118,ACC00003,2024-08-28 16:07:09,74901.25,MRT004,Netflix Subscription,Streaming,USSD,Kano,Kano,0,
TXN0002396,ACC00044,2024-10-16 04:20:25,86139.43,MRT002,POS Terminal Lekki,POS,Web,Kano,Kano,0,
TXN0001155,ACC00022,2024-09-19 11:01:31,92267.13,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0001879,ACC00035,2024-12-18 04:24:21,146132.07,MRT002,POS Terminal Lekki,POS,Web,Port Harcourt,Port Harcourt,0,
TXN0001292,ACC00025,2024-06-27 18:57:27,23838.01,MRT006,Chicken Republic VI,Food & Dining,POS,Port Harcourt,Port Harcourt,0,
TXN0003622,ACC00068,2024-03-22 07:34:21,115735.93,MRT009,Bolt Ride Hailing,Transport,USSD,Abuja,Abuja,0,
TXN0006124,ACC00117,2024-06-18 10:55:45,88211.13,MRT002,POS Terminal Lekki,POS,Mobile App,Kano,Kano,0,
TXN0001342,ACC00026,2024-03-28 14:34:59,51597.03,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0005025,ACC00097,2024-03-07 21:29:10,38488.34,MRT005,Jumia Online Store,E-commerce,POS,Kano,Kano,0,
TXN0003355,ACC00063,2024-05-23 09:06:49,44127.54,MRT005,Jumia Online Store,E-commerce,POS,Lagos,Lagos,0,
TXN0003486,ACC00066,2024-06-18 19:03:49,143988.34,MRT001,Shoprite Ikeja,Grocery,POS,Lagos,Lagos,0,
TXN0005072,ACC00097,2024-05-05 19:15:21,60124.08,MRT002,POS Terminal Lekki,POS,USSD,Kano,Kano,0,
TXN0001401,ACC00027,2024-03-10 05:23:43,100977.53,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0006215,ACC00119,2024-04-11 08:01:41,91016.96,MRT008,ATM Withdrawal UBA,ATM,Web,Kano,Kano,0,
TXN0000454,ACC00009,2024-05-25 10:13:43,67556.3,MRT007,EKEDC Electricity,Utilities,ATM,Lagos,Lagos,0,
TXN0004587,ACC00087,2024-10-08 13:22:46,138462.92,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0000517,ACC00010,2024-06-27 06:10:08,36859.58,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0001862,ACC00035,2024-11-15 16:45:33,70928.15,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0005771,ACC00110,2024-08-15 06:28:11,33541.17,MRT004,Netflix Subscription,Streaming,POS,Lagos,Lagos,0,
TXN0006269,ACC00120,2024-06-27 13:20:10,258764.91,MRT014,FX Bureau Lagos,FX,Web,Nairobi,Ibadan,1,Geographic anomaly: transaction far from home city
TXN0003036,ACC00058,2024-06-20 01:11:37,39072.04,MRT003,MTN Airtime Top-up,Telecom,POS,Lagos,Lagos,0,
TXN0004804,ACC00092,2024-05-15 22:00:23,126027.09,MRT007,EKEDC Electricity,Utilities,Mobile App,Ibadan,Ibadan,0,
TXN0002099,ACC00038,2024-03-23 15:00:44,253798.42,MRT011,Unknown Vendor XJ9,Unknown,Web,Ibadan,Abuja,1,Unknown or unregistered merchant
TXN0004496,ACC00086,2024-09-21 03:11:05,59068.33,MRT004,Netflix Subscription,Streaming,USSD,Port Harcourt,Port Harcourt,0,
TXN0003575,ACC00068,2024-09-03 13:45:55,34325.5,MRT010,Konga Electronics,E-commerce,Web,Abuja,Abuja,0,
TXN0003752,ACC00070,2024-01-23 00:36:16,102872.04,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
TXN0004301,ACC00081,2024-08-20 20:10:23,54698.56,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0003072,ACC00058,2024-07-15 03:10:58,86613.76,MRT003,MTN Airtime Top-up,Telecom,Web,Lagos,Lagos,0,
TXN0005269,ACC00101,2024-05-20 14:33:28,9536.46,MRT006,Chicken Republic VI,Food & Dining,USSD,Kano,Kano,0,
TXN0003127,ACC00059,2024-06-11 22:53:59,49146.86,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0002767,ACC00053,2024-09-02 03:20:07,128293.93,MRT010,Konga Electronics,E-commerce,Mobile App,Kano,Kano,0,
TXN0001156,ACC00022,2024-01-17 09:55:15,55993.88,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0002178,ACC00041,2024-03-16 11:58:17,136949.96,MRT010,Konga Electronics,E-commerce,POS,Ibadan,Ibadan,0,
TXN0000038,ACC00001,2024-10-07 02:51:26,47674.42,MRT004,Netflix Subscription,Streaming,USSD,Lagos,Lagos,0,
TXN0004661,ACC00088,2024-03-06 05:07:28,135015.13,MRT005,Jumia Online Store,E-commerce,Web,Abuja,Abuja,0,
TXN0005031,ACC00097,2024-06-26 06:49:34,77117.6,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0002044,ACC00038,2024-06-19 21:50:32,109891.69,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0001884,ACC00035,2024-11-17 06:35:53,18217.6,MRT008,ATM Withdrawal UBA,ATM,Web,Port Harcourt,Port Harcourt,0,
TXN0002978,ACC00057,2024-02-24 02:15:50,82289.56,MRT004,Netflix Subscription,Streaming,POS,Lagos,Lagos,0,
TXN0005683,ACC00109,2024-03-05 00:22:14,141029.78,MRT005,Jumia Online Store,E-commerce,ATM,Port Harcourt,Port Harcourt,0,
TXN0001212,ACC00024,2024-08-19 20:28:41,119616.72,MRT004,Netflix Subscription,Streaming,USSD,Lagos,Lagos,0,
TXN0001630,ACC00032,2024-03-26 09:11:01,90743.58,MRT005,Jumia Online Store,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0002511,ACC00047,2024-12-12 11:50:42,291392.32,MRT013,Wire Transfer INT,Wire Transfer,Web,London,Abuja,1,Geographic anomaly: transaction far from home city
TXN0002623,ACC00050,2024-07-23 15:29:31,116600.59,MRT010,Konga Electronics,E-commerce,Web,Kano,Kano,0,
TXN0000659,ACC00012,2024-12-23 06:02:04,92603.36,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0004434,ACC00084,2024-05-27 08:41:10,6537.28,MRT008,ATM Withdrawal UBA,ATM,ATM,Ibadan,Ibadan,0,
TXN0003549,ACC00067,2024-05-07 15:00:50,100419.28,MRT008,ATM Withdrawal UBA,ATM,USSD,Lagos,Lagos,0,
TXN0001633,ACC00032,2024-07-08 23:47:57,88941.34,MRT004,Netflix Subscription,Streaming,ATM,Port Harcourt,Port Harcourt,0,
TXN0001962,ACC00036,2024-07-05 20:20:14,97636.1,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0000797,ACC00016,2024-03-07 08:16:17,146570.13,MRT005,Jumia Online Store,E-commerce,ATM,Ibadan,Ibadan,0,
TXN0001149,ACC00022,2024-05-01 21:30:22,33175.64,MRT006,Chicken Republic VI,Food & Dining,USSD,Abuja,Abuja,0,
TXN0003714,ACC00070,2024-01-21 08:43:55,110911.74,MRT007,EKEDC Electricity,Utilities,USSD,Port Harcourt,Port Harcourt,0,
TXN0000084,ACC00002,2024-06-19 03:32:16,18653.2,MRT008,ATM Withdrawal UBA,ATM,USSD,Lagos,Lagos,0,
TXN0002602,ACC00050,2024-09-11 12:26:26,34269.72,MRT005,Jumia Online Store,E-commerce,ATM,Kano,Kano,0,
TXN0000901,ACC00018,2024-06-10 20:37:47,57347.94,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0001466,ACC00028,2024-02-25 19:34:59,39078.89,MRT010,Konga Electronics,E-commerce,POS,Ibadan,Ibadan,0,
TXN0003059,ACC00058,2024-11-25 04:09:31,119831.73,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0003482,ACC00066,2024-04-09 04:06:25,112273.72,MRT010,Konga Electronics,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0002261,ACC00042,2024-07-14 21:18:02,61809.36,MRT006,Chicken Republic VI,Food & Dining,Web,Abuja,Abuja,0,
TXN0005749,ACC00110,2024-11-15 23:10:00,49624.72,MRT008,ATM Withdrawal UBA,ATM,USSD,Lagos,Lagos,0,
TXN0001225,ACC00024,2024-01-06 17:14:43,32969.62,MRT008,ATM Withdrawal UBA,ATM,ATM,Lagos,Lagos,0,
TXN0004832,ACC00092,2024-02-17 15:03:28,31479.31,MRT001,Shoprite Ikeja,Grocery,ATM,Ibadan,Ibadan,0,
TXN0002295,ACC00043,2024-05-08 22:53:53,95485.34,MRT003,MTN Airtime Top-up,Telecom,POS,Abuja,Abuja,0,
TXN0002720,ACC00052,2024-09-20 22:35:39,143288.12,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0006045,ACC00115,2024-10-27 22:32:05,80553.34,MRT002,POS Terminal Lekki,POS,ATM,Port Harcourt,Port Harcourt,0,
